,0,1,2,3,4,5
0,-3.7189841272478934,-2.6463798644869807,0.35889197130064104,-0.8898683182884691,1.2958147684438448,0.009999108073829636
1,0.03123525466140631,-0.6505284025200493,0.5279434692340548,-2.9649946539323206,-2.454022116988236,0.042034458623382065
2,-1.2715090587230502,-1.0893745412117433,1.7495461192987225,2.5189299690775915,-1.1522550953035393,-0.014973307498057142
3,-0.27610584006537925,-0.8209022373263536,1.068322721652923e-08,0.83317339397332,2.1403123553033194,3.148644370849211
4,3.852628030978278,-2.3911417619787616,-0.013081636588967938,-1.9115007433730755,0.034572558828001365,1.1744472629592733
5,-0.8949722013310408,-0.2993766227220753,0.2779082826893804,-3.0858238006433734,-1.5285554342396803,-0.001171691229938876
6,-0.9445483004577508,-1.1369082674381632,1.042401172850556,-3.0126710695614998,-1.4790086404498635,-0.002878524920410186
7,-0.8363042028612604,-0.6608786084664304,0.0003104771707180436,0.6766478505886951,1.5854543484936328,-3.141035764597553
8,-0.3309692530097408,-1.0640891651616764,0.46768354214082475,0.6359295653226296,2.09219604458068,-3.121620960889712
9,2.355906178322934,-2.506630888405215,7.534603804012322e-05,-0.6726307859405232,1.5028852647278004,0.0027959017716776753
10,-0.9429007669047182,-0.003723013254659069,-1.5465257065054772,-1.5569342741433607,-1.4806551395844911,-0.0028214124733452195
11,0.0616210195085678,-1.2005246417679125,1.5172252797340064,2.881005430138365,-2.4843621187544844,0.04471900440258736
12,-0.39110997440426276,-1.4758484088416763,1.2332163560621217,-2.860688565256247,-2.032100777389699,0.017319518411711865
13,-0.8091329557821978,-0.409477874935118,0.4754444982452397,3.1099286508788513,-1.6143441761342483,0.0017712521516917157
14,-0.0778019697822474,-1.1731743779782833,1.2958675718415797,3.0668457207997744,-2.345126040693564,0.03381623913039489
15,0.01927556111766382,-0.9543860017614159,0.7280276875270077,-2.8619927292364427,-2.442079785286142,0.04103141568384849
16,-0.7117075033067488,-1.3179038271095962,1.164844205539242,-2.9539198837355016,-1.711711985327516,0.005140633382927362
17,2.6980702564176213,-2.388722180010405,8.76793275639234e-06,2.3747732027410224,-1.1639580748036595,3.1474409134237162
18,2.475842391231253,-2.005876313522323,-0.7503287486432555,2.7213278900220317,-1.3839511798334978,-3.1348340062257076
19,-0.6114075997613337,-0.9471108988492194,0.8747870683702477,-3.0339772803460816,-1.8119507161210615,0.008709114675639729
20,-0.9590967089940858,-1.1632391064766057,1.526461653654394,2.812834722694543,-1.4644687996479322,-0.003381739616656887
21,0.36767961706933905,-1.2224483681693874,1.6758739901317723,2.7877059610247743,-2.789579464556901,0.09374922376580308
22,-0.6401689025274968,-0.7354603803580266,0.7326840520781008,-3.1037581965633416,-1.7832071973032084,0.007671080684419351
23,-0.9024128109910667,-1.0773805216587098,1.538870904559352,2.7144145195326264,-1.5211192028717808,-0.0014271707782036458
24,0.10713013092263646,-1.1074648962378046,1.755718598333111,2.553031035254925,-2.529795059992688,0.049161427982804984
25,-1.0860785887401128,-0.9139751255286552,1.2075025371435277,2.8832888372797854,-1.3375639033128726,-0.007866620055033025
26,3.5886633852522993,-2.424843205417787,9.748699064242758e-05,2.631699405558588,-0.275303018226481,-3.340659060968162
27,2.6438553613067057,-1.8332326645497339,-1.3654952936006783,-3.1210038183909425,-1.2160447736704803,-3.1286156654604915
28,2.3594499886986915,-2.4122632645657087,-0.4854426328427719,2.863350967746067,-1.5002739989407183,-3.138893595182687
29,2.702745052729039,-2.722807142640114,0.8230033545031228,-1.2792159325118901,1.1571953300843782,0.015325505859640653
30,2.1842500145830055,-2.7994693581507195,0.2818166116939258,-0.6595236779360667,1.67445073799311,-0.00343949433850159
31,2.1916849943193224,-1.9030497949012446,-2.0150169224202945,0.7420417679749147,1.6679402517803723,-0.0030636347785168994
32,2.9576941317013095,-2.0783861956655056,-0.6357814940512618,-0.471094623385623,0.9024523258570394,0.02734945552882362
33,-2.645483168926903,-2.135715183184768,-0.7175818472372573,-0.44277395902660777,0.22456702817894314,0.15093597430723715
34,-2.679761567881965,-2.03349790974073,-0.817143753163343,-0.42539460416131636,0.2584901490956737,0.13030534857618292
35,3.0189184151209556,-2.0837055583927797,-0.6291749643105842,-0.47468812940616134,0.8412894592026294,0.030932425116603213
36,-2.5804192063923566,-2.254863754904708,-0.8455162858178871,-0.25719616780362964,0.16058131453057944,0.21356639494015006
